2023-11-20 18:12:54,971 INFO    StreamThr :6261 [internal.py:wandb_internal():86] W&B internal server running at pid: 6261, started at: 2023-11-20 18:12:54.970383
2023-11-20 18:12:57,935 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-20 18:12:57,935 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 3
2023-11-20 18:12:57,935 DEBUG   SenderThread:6261 [sender.py:send():380] send: telemetry
2023-11-20 18:12:57,935 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:12:57,935 DEBUG   SenderThread:6261 [sender.py:send():380] send: stats
2023-11-20 18:12:57,935 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-20 18:12:57,935 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:12:57,935 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-20 18:12:57,935 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 4
2023-11-20 18:12:57,935 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:12:57,935 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-20 18:12:57,935 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:12:57,935 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-20 18:12:57,935 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 5
2023-11-20 18:12:57,935 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:12:57,935 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-20 18:12:57,935 DEBUG   SenderThread:6261 [sender.py:send():380] send: summary
2023-11-20 18:12:57,935 INFO    SenderThread:6261 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-20 18:12:57,935 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:12:57,935 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-20 18:12:57,935 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 6
2023-11-20 18:12:57,935 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:12:57,935 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-20 18:12:57,935 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:12:57,935 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-20 18:12:57,937 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: status_report
2023-11-20 18:12:58,185 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 7
2023-11-20 18:12:58,185 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:12:58,185 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-20 18:12:58,185 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:12:58,185 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-20 18:12:58,256 INFO    wandb-upload_0:6261 [upload_job.py:push():131] Uploaded file /var/folders/0q/f_2rkcxd3px4wh0730kxc4jr0000gn/T/tmpn0g0ue6awandb/qz6dvcwx-wandb-metadata.json
2023-11-20 18:12:58,374 INFO    Thread-12 :6261 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/conda-environment.yaml
2023-11-20 18:12:58,375 INFO    Thread-12 :6261 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/config.yaml
2023-11-20 18:12:58,375 INFO    Thread-12 :6261 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/wandb-metadata.json
2023-11-20 18:12:58,376 INFO    Thread-12 :6261 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/wandb-summary.json
2023-11-20 18:12:58,376 INFO    Thread-12 :6261 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/output.log
2023-11-20 18:12:58,729 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-20 18:12:59,932 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 8
2023-11-20 18:12:59,932 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: poll_exit
2023-11-20 18:12:59,932 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:12:59,932 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-20 18:12:59,933 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:12:59,933 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-20 18:12:59,933 INFO    SenderThread:6261 [job_builder.py:build():298] Attempting to build job artifact
2023-11-20 18:12:59,934 INFO    SenderThread:6261 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-20 18:12:59,947 INFO    SenderThread:6261 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-20 18:12:59,949 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 9
2023-11-20 18:12:59,949 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:12:59,949 DEBUG   SenderThread:6261 [sender.py:send():380] send: artifact
2023-11-20 18:12:59,949 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-20 18:13:00,382 INFO    Thread-12 :6261 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/output.log
2023-11-20 18:13:00,735 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-20 18:13:01,254 INFO    wandb-upload_0:6261 [upload_job.py:push():86] Skipped uploading /Users/milo/Library/Application Support/wandb/artifacts/staging/tmp3atx7loq
2023-11-20 18:13:01,505 INFO    wandb-upload_1:6261 [upload_job.py:push():89] Uploaded file /Users/milo/Library/Application Support/wandb/artifacts/staging/tmp1jo1hf65
2023-11-20 18:13:02,923 INFO    SenderThread:6261 [sender.py:send_artifact():1458] sent artifact job-git_github.com_mi-robotics_genAi.git_utils_modelStats.py - {'id': 'QXJ0aWZhY3Q6NjQzOTQyNDYz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNzMwMTE0MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQzOTM3NTg4', 'versionIndex': 0}}}
2023-11-20 18:13:02,924 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:13:02,924 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-20 18:13:02,924 INFO    SenderThread:6261 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-20 18:13:03,388 INFO    SenderThread:6261 [dir_watcher.py:finish():388] scan: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files
2023-11-20 18:13:03,388 INFO    SenderThread:6261 [dir_watcher.py:finish():402] scan save: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/requirements.txt requirements.txt
2023-11-20 18:13:03,388 INFO    SenderThread:6261 [dir_watcher.py:finish():402] scan save: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/output.log output.log
2023-11-20 18:13:03,390 INFO    SenderThread:6261 [dir_watcher.py:finish():402] scan save: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/config.yaml config.yaml
2023-11-20 18:13:03,391 INFO    SenderThread:6261 [dir_watcher.py:finish():402] scan save: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/wandb-summary.json wandb-summary.json
2023-11-20 18:13:03,391 INFO    SenderThread:6261 [dir_watcher.py:finish():402] scan save: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/conda-environment.yaml conda-environment.yaml
2023-11-20 18:13:03,394 INFO    SenderThread:6261 [dir_watcher.py:finish():402] scan save: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/wandb-metadata.json wandb-metadata.json
2023-11-20 18:13:03,394 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 10
2023-11-20 18:13:03,395 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: poll_exit
2023-11-20 18:13:03,397 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:13:03,397 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-20 18:13:03,398 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:13:03,398 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-20 18:13:03,398 INFO    SenderThread:6261 [file_pusher.py:finish():175] shutting down file pusher
2023-11-20 18:13:03,730 INFO    wandb-upload_0:6261 [upload_job.py:push():131] Uploaded file /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/requirements.txt
2023-11-20 18:13:03,749 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-20 18:13:03,750 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: poll_exit
2023-11-20 18:13:03,776 INFO    wandb-upload_1:6261 [upload_job.py:push():131] Uploaded file /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/output.log
2023-11-20 18:13:03,795 INFO    wandb-upload_3:6261 [upload_job.py:push():131] Uploaded file /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/wandb-summary.json
2023-11-20 18:13:03,798 INFO    wandb-upload_4:6261 [upload_job.py:push():131] Uploaded file /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/conda-environment.yaml
2023-11-20 18:13:03,798 INFO    wandb-upload_2:6261 [upload_job.py:push():131] Uploaded file /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/files/config.yaml
2023-11-20 18:13:04,003 INFO    Thread-11 (_thread_body):6261 [sender.py:transition_state():613] send defer: 11
2023-11-20 18:13:04,003 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:13:04,003 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-20 18:13:04,004 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:13:04,004 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-20 18:13:04,004 INFO    SenderThread:6261 [file_pusher.py:join():181] waiting for file pusher
2023-11-20 18:13:04,004 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 12
2023-11-20 18:13:04,004 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:13:04,004 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-20 18:13:04,004 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:13:04,004 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-20 18:13:04,004 INFO    SenderThread:6261 [file_stream.py:finish():595] file stream finish called
2023-11-20 18:13:04,205 INFO    SenderThread:6261 [file_stream.py:finish():599] file stream finish is done
2023-11-20 18:13:04,205 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 13
2023-11-20 18:13:04,206 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:13:04,206 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-20 18:13:04,206 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:13:04,206 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-20 18:13:04,206 INFO    SenderThread:6261 [sender.py:transition_state():613] send defer: 14
2023-11-20 18:13:04,206 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: defer
2023-11-20 18:13:04,206 DEBUG   SenderThread:6261 [sender.py:send():380] send: final
2023-11-20 18:13:04,206 INFO    HandlerThread:6261 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-20 18:13:04,206 DEBUG   SenderThread:6261 [sender.py:send():380] send: footer
2023-11-20 18:13:04,207 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: defer
2023-11-20 18:13:04,207 INFO    SenderThread:6261 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-20 18:13:04,207 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-20 18:13:04,207 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: poll_exit
2023-11-20 18:13:04,208 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-20 18:13:04,209 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: server_info
2023-11-20 18:13:04,209 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: get_summary
2023-11-20 18:13:04,210 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-20 18:13:04,210 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: server_info
2023-11-20 18:13:04,210 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: job_info
2023-11-20 18:13:04,373 DEBUG   SenderThread:6261 [sender.py:send_request():407] send_request: job_info
2023-11-20 18:13:04,374 DEBUG   HandlerThread:6261 [handler.py:handle_request():146] handle_request: shutdown
2023-11-20 18:13:04,374 INFO    HandlerThread:6261 [handler.py:finish():866] shutting down handler
2023-11-20 18:13:05,214 INFO    WriterThread:6261 [datastore.py:close():294] close: /Users/milo/Documents/AI/genAi/utils/wandb/run-20231120_181254-d0y18v5u/run-d0y18v5u.wandb
2023-11-20 18:13:05,378 INFO    SenderThread:6261 [sender.py:finish():1536] shutting down sender
2023-11-20 18:13:05,379 INFO    SenderThread:6261 [file_pusher.py:finish():175] shutting down file pusher
2023-11-20 18:13:05,379 INFO    SenderThread:6261 [file_pusher.py:join():181] waiting for file pusher
